id,sentence,price,quality,environment,service,other
467,but i be heard they have a good offering among sandwiches and nachos,,,,,
467,so that would keep my review limited only to they sweet dishes,,,,,
467,they table one shake and they kit at shake are they shiraz,,Positive,,,
467,so full of they taste actually well prepared,,Positive,,,
467,they chocolate brownie is really a waste of money you have probably had much better brownies all over hyderabad,,Negative,,,
467,nut ella waffles and death by chocolate pancakes so good,,Positive,,,
467,a heaven full of chocolate sauce and ice cream,,Positive,,,
467,make sure to hit they gym soon after a slightly higher on they price point but worth a try,Negative,Positive,,,
468,been to this place along with friends for a small party we loved they place but only concern was service associates were rude helpless when we complained for burned naan was served then they server stated that we serve naan likes this only he did not even apologised very pathetic experience we had,,,,Negative,
469,good sizzler taste,,Positive,,,
469,portion size may be too much for a single person,,Neutral,,,
469,they were kind enough to share all they sauces extra to mix and have different tastes,,,,Positive,
470,did not like they ambience,,,Negative,,
470,also what is they point of giving drinks in plastic cups to girls do you want to make them feel bad that they are getting free drinks,,,,Negative,
470,overall not a very good experience,,,,,Negative
471,i ordered panzer butter marsala panzer quality is best but gravy is not tasty,,Positive,,,
472,we went there to celebrate my husbands birthday given they ratings we saw,,,,,
472,however they restaurant did not live up to they high expectations considering they average food and slow service,,Neutral,,Negative,
472,they staff was courteous though as we did not like our tomato soup and they were prompt enough to take it back,,,,Positive,
472,honestly they replaced one was not much of a relief either,,Negative,,,
472,would recommend there to go for they evening view with friends for few drinks but do not expect much beyond that,,,Positive,,
473,fine place,,,,,Neutral
473,good food,,Positive,,,
473,bit overpriced to they quality they serve but that seems of,Negative,,,,
473,hospitable staff a least hygienic dining area and good food that is they take away,,Positive,,Positive,
474,been to this place a couple of times and enjoyed decent food,,Positive,,,
474,but my last visit to this place disappointed me a bit,,,,,
474,tried in starters sheila a shall in fish in starters,,,,,
474,little more mar nation could have enhanced they flavour of dish,,Negative,,,
474,butter chicken which was ordered more did not meet they taste buds,,Negative,,,
474,they chicken seems to be not that fresh and tasted more like panzer,,Negative,,,
474,they only dish which met our expectation was pat ala lass,,Positive,,,
474,this drags me to this place again a again,,,,,Positive
474,hope such things will be taken in near future,,,,,
475,ambience was good but when we were drunk they waiter has charged extra one hundred on our bill,,,Positive,Negative,
475,please ask they management not to misuse they customers,,,,Negative,
476,ambience in here is nice it is my go get hangout place and sure about food it is good good for casual and team especially when there is a match coz it is got a big screen with open roof top space,,Positive,Positive,,
477,ordered they much hyped about be roux birth and today wanted to have it since ages so today when they package came i was really thrilled they birth and comes in a stunning package and as you open it they room fills with amazing birth and smells they birth and was looks good with a lot of almonds and greens as garnishing on top they birth and comes with rita and a gulag jan too they birth and is quite different from they other popular birth and in hyderabad this one is extremely subtle in taste they chicken was tender and was breaking apart easily,,Positive,Positive,Positive,
477,they rice grains were staying apart and was expertly cooked overall they birth and was a really good experience but i personally prefer they spicy type when it comes to birth and but this birth and is different and it is mouth watering delicious in a completely different way,,Positive,,,
478,have been here once,,,,,
478,they staff was courteous and very friendly,,,,Positive,
478,overall they theme was perfect and sets they arabic mood,,,Positive,,
478,i think they can work a bit more on offering more choices felt that they choices were limited apart from they mandy it is known for,,,,,
478,limited veg options too,,,,,
479,was good,,,,,Positive
480,maggie tastes really good four five must try item but never order shaw area from this place it tastes really bad i be ordered chicken shaw area but there are some unusual veggies in there,,Negative,,,
480,do not even try it,,,,,
481,they ambience is good but please check they bill before paying,Negative,,Positive,,
481,they charge ten service charge without asking you which is illegal,,,,Negative,
481,please do not pay service charge ask them to remove it if you find it on they bill,,,,,
481,thanks,,,,,
482,burger was okay but they chicken piece was not good and i was confused to find out which piece of chicken is that so please look for a good piece of chicken when people ordering through online or else pfc will start loosing customers,,Negative,,,
483,visited for some naval i special thai,,,,,
483,taste was good but can be better can be made more interesting with surprise and authentic cuisines,,Positive,,,
484,we were there with so much hunger,,,,,
484,at a speed start we have ordered mir ayala nat jodi very do and mams am pula,,,,,
