id,sentence,price,quality,environment,service,other
2514.0,the masam vedupu pulao and the masam miriyala are a must try here   the andhra kodi kura didn t quite live up to my expectations though  ,,Neutral,,,
2514.0,ended the meal with the rajahmundry rose milk which also ticked the box  service was fantastic throughout overall enjoyed my experience here and would recommend this place to people looking for spicy authentic andhra food  ,,Positive,,Positive,
2514.0,cheers  ,,,,,Positive
2514.0,p s  extra points for the motichur ladoo they gave us as a welcome snack  ,,Positive,,Positive,
2515.0,ordered gobi paratha and aloo paratha  getting used to small parathas delivered we were wondering they would do the same and ordered two items for two people to our surprise we found the best parathas bigger more quality and more tastier ones ,,Positive,,,
2515.0,the packaging is very good and the add ons they provide are too good ,,,,Positive,
2515.0,truly in love with their parathas    ,,Positive,,,
2516.0,went for a sunday bruch and compared to other places of the same league the staff is definitely the most friendliest    but the food options are the bottom most on my list ,,Negative,,Positive,
2516.0,the food is good definitely  but for a sunday brunch the options are extremely limited compared to what s being offered around ,,Neutral,,,
2516.0,i am thankful to the staff for pulling together a cheese platter just to accompany my wine and for that i took them to   from my initial     ,,,,Positive,
2516.0,sometimes the smiles and the courtesy make a lot of difference and might want me to visit again ,,,,Positive,
2516.0,and before i forget   their dessert bar is good  ,,Positive,,,
2517.0,udipi s is perhaps one of the best budget friendly joints in the indiranagar area ,Positive,,,,
2517.0,their ghee idly is a must try and so are their dosas ,,Positive,,,
2517.0,if you are there for breakfast  do try their poha ,,Positive,,,
2518.0,both the dishes had fresh ingredients ,,Positive,,,
2518.0,bamboo chicken has good flavors but was more than mildly spicy ,,Neutral,,,
2518.0,it is served directly from the bamboo box it is cooked in ,,Positive,,,
2518.0,it also has dry gravy so it s not entirely a good choice for starters  will go well with any indian bread ,,Negative,,,
2518.0,pachi mirchi kodi pulao was awesome ,,Positive,,,
2518.0,the rice was flavorful ,,Positive,,,
2518.0,chicken curry served over it was semi   gravy and yummy as well ,,Positive,,,
2518.0,the chicken was nicely complementing the rice ,,Positive,,,
2518.0,service can be improved a bit ,,,,Negative,
2518.0,will go again to this place to try other dishes ,,Positive,,,
2519.0,the place is really nice and they make amazing cocktails    they are awesome    they have really tasty starters esp their jalape o cheese balls     don t know if they still allow stags    they used to let us in when it opened new at gachibowli  food       drinks         ambience         service       price   totally worth it,Positive,Positive,,Positive,
2520.0,i had visited zega on weekdays for lunch few times earlier and felt underwhelmed overall ,,Negative,,,
2520.0,last visit for a sunday dinner changed the perception however ,,Positive,,,
2520.0,first of all  the ambiance comes alive in the night with a lounge like feel  and even the otherwise boring corporate concrete jungle around seems better in the night from a height ,,,Positive,,
2520.0,i am guessing they put their best efforts on a weekend compared to weekdays as the food quality was significantly better ,,Positive,,,
2520.0,food order was two varieties of veg sushis  the crispy one was very well made   soft noodles  and a coconut based thai curry  which was neither too sweet nor heavy on the stomach  very well made overall  ,,Positive,,,
2520.0,and the place was quite packed as well making it lively ,,,,Positive,
2520.0,overall  worth visiting ,,Positive,,,
2521.0,punjabi thali is awesome ,,Positive,,,
2521.0,dal makhani  mix veg   and mushroom is recommended ,,Positive,,,
2521.0,however  cost can be reduced a bit  in particular  of the thalis ,Negative,,,,
2522.0,beautiful cake with great flavors ,,Positive,,,
2522.0,it was really delicious  it had a slight hint of cinnamon unlike usual cakes with overwhelming flavors ,,Positive,,,
2522.0,it was mild and tasty ,,Positive,,,
2522.0,it also had some amazing unique flavors which we would love to try on our next trip to this cute place ,,Positive,Positive,,
2523.0,been here too many times and as always this place never disappoints me ,,Positive,,,
2523.0,so last time i went here and we ordered chicken lasagna and singaporean prawns  also cold coffee  not in picture  kheema pav is my all time favourite dish over here ,,Positive,,,
2523.0,do give it a try ,,Positive,,,
2523.0,i will recommend you to book table because sometimes this place is too busy ,,,,Negative,
2523.0,staff is polite and well trained  service is prompt  and ambience is great ,,,Positive,Positive,
2524.0,it s a fact that the entire hyderabad waits for ramadan just so that they can have haleem and no place better to do that than the king of haleems  shah ghouse ,,Positive,,,
2524.0,tip  ask the person to get you a no added oil haleem and trust me  it tastes much better ,,Positive,,,
2524.0,we also have the habit of adding pathar ka gosht on top to make it taste even more delicious ,,Positive,,,
2525.0,yess  i decided to try the festive rakhi donut box that comes with   mini donuts ranging from death by chocolate  chocolate filled  mango flavored  two classics  etc ,,Positive,,,
2525.0,all this priced at rs     plus taxes ,Neutral,,,,
2525.0,so much goodness in one box ,,Positive,,,
2525.0,simple and goody good ,,Positive,,,
2525.0,this one was fine ,,Neutral,,,
2525.0,this was a fresh taste after so much chocolate ,,Positive,,,
2525.0,the fourth one i think was death by chocolate ,,Positive,,,
2525.0,this one had a delicious chocolate coating on top and center filled with gooey chocolate ,,Positive,,,
2525.0,this one was ok ,,Neutral,,,
2525.0,this one was good ,,Positive,,,
2525.0,definitely a must try ,,Positive,,,
2525.0,very easy to locate ,,,Positive,,
2525.0,the board is visible from the road ,,,Positive,,
2525.0,the interiors like other dunkin donuts outlets is quirky with pop colour furniture and interesting wall designs ,,,Positive,,
2525.0,on a sunday afternoon the place was moderately crowded ,,,Negative,,
2525.0,service was good ,,,,Positive,
2525.0,no issues there ,,,,,Neutral
2525.0,would love to visit again ,,Positive,,,
2526.0,i came here with my family last month we had a burger and taste is good and good place for family and friends and pleople can bring their children   ,,Positive,Positive,,
2527.0,good place ,,,Positive,,
2527.0,didn t really like the dj music but it is better than a few other places in and around gachibowli ,,,Neutral,,
2527.0,ladies night a big plus to check out ,,,,,Positive
2527.0,food was good ,,Positive,,,
2527.0,open area so the environment isn t that great during summers,,,Positive,,
2528.0,we ordered fruit exotica  it was worth the money ,,Positive,,,
2528.0,had many fruits overloaded into it ,,Positive,,,
2528.0,can try this anytime ,,Positive,,,
2529.0,amazing place to chill ,,,Positive,,
2529.0,live music and ambience is up to the mark ,,,Positive,,
2529.0,food is fine ,,Neutral,,,
2529.0,they should include some options in mocktails and drinks ,,Negative,,,
2529.0,overall a good place to hangout with friends ,,,Positive,,
2530.0,great  lively place to hang out with friends ,,,Positive,,
2530.0,music here is great  dj surely knows his music ,,,Positive,,
2530.0,service is top notch too ,,,,Positive,
2530.0,food wise  starters were yummy ,,Positive,,,
2530.0,has paneer kadhai and roti  found it to be spicy but tasty ,,Positive,,,
2530.0,the outdoor space offers great views of the city ,,,Positive,,
2530.0,overall a o brainer when it comes to having good times with friends ,,,Positive,,
2531.0,one of the most staisfying biryani s in the city   you will definitely pop water from your eyes when you eat this freaking biryani   especially the pot thing  well situated at dlf which is few metres away from majority of it companies   so visit when you get a chance,,Positive,Positive,,
2532.0,been the place for lunch and i loved the ambiance over there which resembles the same as goa and the person who loves sea food will be attracted to this place   ,,Positive,Positive,,
2533.0,this place is good for a casual lunch and dinner with friends or family ,,Positive,Positive,,
2533.0,this place offers a wide variety of sizzlers and other starters and main course as well  ,,Positive,,,
2533.0,while the food they serve is good but they could do better with service ,,Positive,,Negative,
2533.0,service isn t up to the mark   once your order is taken it s lost somewhere until it really arrives at your table  after    mins   and once the food is at your table the waiter will never show up again to ask if you need anything else or how s the food     ,,,,Negative,
2533.0,well not just that ask for a chutney or mayonnaise or a water bottle you ain t getting it until you call up to them couple of times ,,,,Negative,
